"1,600057,\u8c61\u5c7f\u80a1\u4efd,12.17,0.34,2.87%,8.62,268370,332597616,11.83,11.88,12.90,11.88,-,-,-,-,-,-,-,-,0.91%,3.60,2.73,28.52"
"1,600685,\u4e2d\u8239\u9632\u52a1,30.13,0.67,2.27%,6.38,276631,828874128,29.46,29.30,30.69,28.81,-,-,-,-,-,-,-,-,1.18%,1.78,5.04,4807.98"
"1,601169,\u5317\u4eac\u94f6\u884c,10.30,0.20,1.98%,2.77,763455,777037968,10.10,10.11,10.34,10.06,-,-,-,-,-,-,-,-,0.00%,1.63,0.50,7.88"
"1,600095,\u54c8\u9ad8\u79d1,13.11,0.25,1.94%,3.34,242549,317815328,12.86,12.87,13.30,12.87,-,-,-,-,-,-,-,-,0.46%,1.41,6.71,-"
"1,600086,\u4e1c\u65b9\u91d1\u94b0,11.62,0.21,1.84%,6.31,557332,639063984,11.41,11.48,11.78,11.06,-,-,-,-,-,-,-,-,4.87%,2.44,5.27,53.34"
"1,601579,\u4f1a\u7a3d\u5c71,14.90,0.24,1.64%,4.98,149864,223723643,14.66,14.55,15.25,14.52,-,-,-,-,-,-,-,-,0.47%,5.49,6.04,58.82"
"1,600122,\u5b8f\u56fe\u9ad8\u79d1,12.41,0.20,1.64%,4.59,545774,678742224,12.21,12.30,12.70,12.14,-,-,-,-,-,-,-,-,0.57%,1.31,4.76,35.91"
"1,600538,\u56fd\u53d1\u80a1\u4efd,12.97,0.19,1.49%,7.75,194514,257523796,12.78,12.78,13.69,12.70,-,-,-,-,-,-,-,-,-1.44%,3.85,6.97,-"
"1,601988,\u4e2d\u56fd\u94f6\u884c,3.64,0.05,1.39%,4.46,5161056,1884088320,3.59,3.60,3.74,3.58,-,-,-,-,-,-,-,-,0.00%,2.36,0.24,6.20"
"1,600604,\u5e02\u5317\u9ad8\u65b0,20.06,0.21,1.06%,5.04,103296,208503265,19.85,19.85,20.78,19.78,-,-,-,-,-,-,-,-,1.11%,4.20,2.71,71.54"
"1,600276,\u6052\u745e\u533b\u836f,47.35,0.44,0.94%,3.35,76748,359989168,46.91,47.00,47.95,46.38,-,-,-,-,-,-,-,-,0.30%,1.16,0.33,43.23"
"1,600028,\u4e2d\u56fd\u77f3\u5316,5.46,0.05,0.92%,3.51,2541646,1401624752,5.41,5.56,5.62,5.43,-,-,-,-,-,-,-,-,-0.18%,1.52,0.27,16.99"
"1,600000,\u6d66\u53d1\u94f6\u884c,17.49,0.15,0.87%,2.19,483596,841905184,17.34,17.34,17.57,17.19,-,-,-,-,-,-,-,-,-0.17%,2.07,0.24,7.00"
"1,601398,\u5de5\u5546\u94f6\u884c,4.63,0.04,0.87%,2.18,2679415,1237222016,4.59,4.59,4.67,4.57,-,-,-,-,-,-,-,-,0.00%,1.95,0.10,5.51"
"1,600598,\u5317\u5927\u8352,11.83,0.10,0.85%,5.03,531087,638704960,11.73,11.90,12.34,11.75,-,-,-,-,-,-,-,-,0.42%,2.38,2.99,19.80"
"1,600416,\u6e58\u7535\u80a1\u4efd,15.62,0.12,0.77%,7.10,706776,1110112016,15.50,15.21,16.16,15.06,-,-,-,-,-,-,-,-,0.71%,2.23,10.05,90.12"
"1,600053,\u4e5d\u9f0e\u6295\u8d44,47.71,0.31,0.65%,5.34,52967,247078452,47.40,47.02,47.88,45.35,-,-,-,-,-,-,-,-,0.44%,1.55,1.22,56.54"
"1,600173,\u5367\u9f99\u5730\u4ea7,9.93,0.06,0.61%,7.29,498786,502799136,9.87,9.96,10.40,9.68,-,-,-,-,-,-,-,-,0.51%,2.26,6.88,88.66"
"1,601166,\u5174\u4e1a\u94f6\u884c,17.30,0.10,0.58%,2.79,1413648,2450855584,17.20,17.24,17.58,17.10,-,-,-,-,-,-,-,-,-0.12%,2.16,0.74,5.77"
"1,601328,\u4ea4\u901a\u94f6\u884c,6.18,0.03,0.49%,2.93,3259833,2012767232,6.15,6.15,6.27,6.09,-,-,-,-,-,-,-,-,-0.16%,1.84,0.83,6.62"
"1,600877,\u4e2d\u56fd\u5609\u9675,9.03,0.04,0.44%,5.45,440986,402652432,8.99,8.93,9.39,8.90,-,-,-,-,-,-,-,-,0.56%,1.87,6.42,-"
"1,603159,\u4e0a\u6d77\u4e9a\u8679,55.65,0.20,0.36%,3.43,54484,304376944,55.45,55.99,56.87,54.97,-,-,-,-,-,-,-,-,-0.27%,0.70,21.79,119.25"
"1,601601,\u4e2d\u56fd\u592a\u4fdd,30.72,0.11,0.36%,2.61,202693,620884384,30.61,30.55,31.20,30.40,-,-,-,-,-,-,-,-,-0.26%,2.45,0.32,23.75"
"1,600759,\u6d32\u9645\u6cb9\u6c14,9.36,0.03,0.32%,9.22,765899,734156160,9.33,9.70,10.08,9.22,-,-,-,-,-,-,-,-,0.75%,2.24,4.84,1800.00"
"1,600036,\u62db\u5546\u94f6\u884c,19.25,0.05,0.26%,3.91,794882,1530135056,19.20,19.16,19.65,18.90,-,-,-,-,-,-,-,-,-0.16%,2.16,0.39,6.97"
"1,600666,\u5965\u745e\u5fb7,28.49,0.06,0.21%,2.25,208463,589782800,28.43,28.33,28.64,28.00,-,-,-,-,-,-,-,-,0.32%,1.29,4.20,152.63"
"1,600016,\u6c11\u751f\u94f6\u884c,9.74,0.02,0.21%,2.88,1437684,1395029376,9.72,9.68,9.81,9.53,-,-,-,-,-,-,-,-,-0.31%,1.06,0.49,6.83"
"1,600547,\u5c71\u4e1c\u9ec4\u91d1,38.06,0.07,0.18%,3.34,481765,1838450240,37.99,37.48,38.65,37.38,-,-,-,-,-,-,-,-,-0.13%,1.75,3.39,72.33"
"1,601318,\u4e2d\u56fd\u5e73\u5b89,36.90,0.04,0.11%,2.88,1069344,3969638960,36.86,37.12,37.76,36.70,-,-,-,-,-,-,-,-,-0.51%,2.56,0.99,8.73"
"1,600262,\u5317\u65b9\u80a1\u4efd,28.83,0.02,0.07%,3.40,32364,93033391,28.81,28.82,29.10,28.12,-,-,-,-,-,-,-,-,0.10%,2.42,1.90,-"
"1,600718,\u4e1c\u8f6f\u96c6\u56e2,20.28,0.01,0.05%,6.71,1293274,2655671280,20.27,20.40,21.35,19.99,-,-,-,-,-,-,-,-,-0.10%,2.13,10.50,9.25"
"1,600585,\u6d77\u87ba\u6c34\u6ce5,18.25,0.01,0.05%,3.29,247712,449496688,18.24,18.25,18.45,17.85,-,-,-,-,-,-,-,-,-0.27%,1.87,0.62,12.15"
"1,600019,\u5b9d\u94a2\u80a1\u4efd,6.90,0.00,0.00%,7.97,1729010,1233836400,6.90,6.90,7.42,6.87,-,-,-,-,-,-,-,-,-0.43%,1.54,1.05,15.21"
"1,600688,\u4e0a\u6d77\u77f3\u5316,6.14,0.00,0.00%,4.23,661596,408518064,6.14,6.27,6.32,6.06,-,-,-,-,-,-,-,-,0.66%,1.48,0.91,12.05"
"1,603609,\u79be\u4e30\u7267\u4e1a,14.10,0.00,0.00%,3.12,64735,91593601,14.10,14.09,14.37,13.93,-,-,-,-,-,-,-,-,0.79%,1.26,1.55,29.38"
"1,600313,\u519c\u53d1\u79cd\u4e1a,6.89,0.00,0.00%,6.24,220740,152726299,6.89,6.89,7.08,6.65,-,-,-,-,-,-,-,-,2.23%,0.94,2.22,356.38"
"1,600415,\u5c0f\u5546\u54c1\u57ce,8.17,0.00,0.00%,3.92,435662,355560320,8.17,8.17,8.37,8.05,-,-,-,-,-,-,-,-,0.49%,1.13,0.80,40.85"
"1,600837,\u6d77\u901a\u8bc1\u5238,16.66,-0.01,-0.06%,5.22,517324,852958784,16.67,16.63,16.93,16.06,-,-,-,-,-,-,-,-,-0.18%,1.73,0.64,22.72"
"1,600518,\u5eb7\u7f8e\u836f\u4e1a,17.72,-0.04,-0.23%,3.10,264546,468854480,17.76,17.85,18.07,17.52,-,-,-,-,-,-,-,-,-0.23%,0.91,0.60,23.52"
"1,601818,\u5149\u5927\u94f6\u884c,4.18,-0.01,-0.24%,4.06,2370604,994568816,4.19,4.23,4.29,4.12,-,-,-,-,-,-,-,-,-0.24%,1.86,0.60,6.27"
"1,601800,\u4e2d\u56fd\u4ea4\u5efa,14.68,-0.04,-0.27%,7.47,480080,697537648,14.72,14.60,15.05,13.95,-,-,-,-,-,-,-,-,0.00%,1.49,0.41,17.20"
"1,600005,\u6b66\u94a2\u80a1\u4efd,3.67,-0.01,-0.27%,6.25,1918800,722456448,3.68,3.69,3.89,3.66,-,-,-,-,-,-,-,-,0.00%,1.19,1.90,74.39"
"1,601633,\u957f\u57ce\u6c7d\u8f66,11.06,-0.03,-0.27%,3.25,164288,179773292,11.09,10.95,11.11,10.75,-,-,-,-,-,-,-,-,0.55%,1.16,0.27,10.50"
"1,600066,\u5b87\u901a\u5ba2\u8f66,20.41,-0.06,-0.29%,2.64,176129,356867280,20.47,20.47,20.56,20.02,-,-,-,-,-,-,-,-,0.44%,1.82,0.93,14.86"
"1,601288,\u519c\u4e1a\u94f6\u884c,3.26,-0.01,-0.31%,3.06,5298455,1726650752,3.27,3.26,3.31,3.21,-,-,-,-,-,-,-,-,0.00%,2.32,0.18,5.20"
"1,600581,*ST\u516b\u94a2,6.09,-0.02,-0.33%,6.06,317685,199362841,6.11,6.42,6.42,6.05,-,-,-,-,-,-,-,-,0.50%,3.44,4.14,-"
"1,600426,\u534e\u9c81\u6052\u5347,11.87,-0.04,-0.34%,5.29,147368,177503279,11.91,11.80,12.34,11.71,-,-,-,-,-,-,-,-,-0.08%,1.97,1.19,17.22"
"1,600535,\u5929\u58eb\u529b,42.48,-0.15,-0.35%,3.45,88124,367956480,42.63,42.10,42.65,41.18,-,-,-,-,-,-,-,-,0.52%,1.62,0.85,34.26"
"1,601939,\u5efa\u8bbe\u94f6\u884c,5.71,-0.02,-0.35%,3.66,2053961,1178148272,5.73,5.71,5.84,5.63,-,-,-,-,-,-,-,-,-0.17%,1.91,2.14,5.49"
"1,600406,\u56fd\u7535\u5357\u745e,15.76,-0.06,-0.38%,3.10,285330,446908304,15.82,15.84,15.92,15.43,-,-,-,-,-,-,-,-,0.51%,1.33,1.29,36.94"
"1,601997,\u8d35\u9633\u94f6\u884c,17.35,-0.07,-0.40%,5.57,556141,984954016,17.42,17.66,18.15,17.18,-,-,-,-,-,-,-,-,0.46%,2.07,11.12,8.91"
"1,600182,S\u4f73\u901a,29.25,-0.14,-0.48%,3.98,87572,255156146,29.39,29.29,29.71,28.54,-,-,-,-,-,-,-,-,0.27%,1.09,5.15,62.68"
"1,601088,\u4e2d\u56fd\u795e\u534e,17.24,-0.09,-0.52%,4.10,361133,630068192,17.33,17.52,17.80,17.09,-,-,-,-,-,-,-,-,-0.12%,2.34,0.22,14.86"
"1,600900,\u957f\u6c5f\u7535\u529b,13.08,-0.07,-0.53%,1.14,427758,559014528,13.15,13.15,13.15,13.00,-,-,-,-,-,-,-,-,-0.08%,1.49,0.44,11.74"
"1,600009,\u4e0a\u6d77\u673a\u573a,26.44,-0.14,-0.53%,2.29,68422,180710716,26.58,26.58,26.77,26.16,-,-,-,-,-,-,-,-,0.11%,1.47,0.63,18.19"
"1,600583,\u6d77\u6cb9\u5de5\u7a0b,7.34,-0.04,-0.54%,4.47,524775,387233296,7.38,7.53,7.56,7.23,-,-,-,-,-,-,-,-,0.27%,1.58,1.19,22.02"
"1,601998,\u4e2d\u4fe1\u94f6\u884c,7.15,-0.04,-0.56%,5.84,766151,544553472,7.19,7.19,7.32,6.90,-,-,-,-,-,-,-,-,-0.14%,1.26,0.24,7.55"
"1,600512,\u817e\u8fbe\u5efa\u8bbe,5.30,-0.03,-0.56%,3.75,328732,175466861,5.33,5.33,5.44,5.24,-,-,-,-,-,-,-,-,0.38%,2.27,3.39,79.50"
"1,601100,\u6052\u7acb\u6db2\u538b,15.15,-0.09,-0.59%,3.61,27254,41459413,15.24,15.24,15.60,15.05,-,-,-,-,-,-,-,-,0.00%,1.40,1.10,189.38"
"1,600196,\u590d\u661f\u533b\u836f,23.09,-0.14,-0.60%,2.80,121601,280174736,23.23,23.26,23.35,22.70,-,-,-,-,-,-,-,-,0.17%,1.77,0.64,19.21"
"1,600419,\u5929\u6da6\u4e73\u4e1a,57.83,-0.36,-0.62%,5.46,13578,77427147,58.19,58.08,58.18,55.00,-,-,-,-,-,-,-,-,2.97%,1.89,1.52,60.24"
"1,600015,\u534e\u590f\u94f6\u884c,11.81,-0.08,-0.67%,4.37,578030,679821104,11.89,11.90,12.10,11.58,-,-,-,-,-,-,-,-,-0.17%,1.42,0.54,6.47"
"1,600978,\u5b9c\u534e\u751f\u6d3b,11.32,-0.08,-0.70%,3.95,374043,428150240,11.40,11.42,11.65,11.20,-,-,-,-,-,-,-,-,0.09%,2.89,2.52,20.71"
"1,601015,\u9655\u897f\u9ed1\u732b,9.11,-0.07,-0.76%,4.36,232928,216380590,9.18,9.19,9.50,9.10,-,-,-,-,-,-,-,-,-0.44%,1.89,5.25,85.41"
"1,600664,\u54c8\u836f\u80a1\u4efd,9.02,-0.07,-0.77%,1.65,168851,153107760,9.09,9.06,9.16,9.01,-,-,-,-,-,-,-,-,-0.33%,2.21,0.68,28.13"
"1,601799,\u661f\u5b87\u80a1\u4efd,37.63,-0.30,-0.79%,3.32,24856,95255542,37.93,38.00,38.86,37.60,-,-,-,-,-,-,-,-,-0.66%,2.35,1.04,28.60"
"1,600658,\u7535\u5b50\u57ce,14.65,-0.12,-0.81%,3.59,121268,176236158,14.77,14.67,14.83,14.30,-,-,-,-,-,-,-,-,0.83%,1.76,2.09,52.32"
"1,600038,\u4e2d\u76f4\u80a1\u4efd,43.44,-0.36,-0.82%,3.86,61175,271303696,43.80,44.10,45.07,43.38,-,-,-,-,-,-,-,-,-0.39%,1.32,1.04,63.24"
"1,600310,\u6842\u4e1c\u7535\u529b,11.43,-0.10,-0.87%,2.34,173133,199727455,11.53,11.53,11.65,11.38,-,-,-,-,-,-,-,-,-0.35%,1.80,2.09,68.53"
"1,603866,\u6843\u674e\u9762\u5305,43.70,-0.40,-0.91%,3.15,22109,97307870,44.10,44.20,44.44,43.05,-,-,-,-,-,-,-,-,-1.11%,2.24,4.91,45.52"
"1,600829,\u4eba\u6c11\u540c\u6cf0,15.10,-0.14,-0.92%,5.45,22777,34484479,15.24,15.27,15.54,14.71,-,-,-,-,-,-,-,-,2.37%,1.35,0.39,33.84"
"1,600795,\u56fd\u7535\u7535\u529b,3.18,-0.03,-0.93%,2.49,2097135,665748128,3.21,3.20,3.22,3.14,-,-,-,-,-,-,-,-,0.00%,1.27,1.07,9.94"
"1,600011,\u534e\u80fd\u56fd\u9645,7.29,-0.07,-0.95%,4.21,464691,335671280,7.36,7.38,7.39,7.08,-,-,-,-,-,-,-,-,-0.55%,1.74,0.44,8.82"
"1,600804,\u9e4f\u535a\u58eb,22.72,-0.22,-0.96%,3.92,166499,379139008,22.94,22.97,23.19,22.29,-,-,-,-,-,-,-,-,0.04%,1.53,1.20,39.71"
"1,601607,\u4e0a\u6d77\u533b\u836f,19.93,-0.20,-0.99%,3.03,182986,362667200,20.13,20.10,20.16,19.55,-,-,-,-,-,-,-,-,0.45%,2.42,0.95,16.36"
"1,600965,\u798f\u6210\u80a1\u4efd,15.69,-0.16,-1.01%,4.35,81611,128183735,15.85,15.80,16.19,15.50,-,-,-,-,-,-,-,-,0.00%,1.54,1.55,65.38"
"1,601628,\u4e2d\u56fd\u4eba\u5bff,25.49,-0.27,-1.05%,4.70,276564,704636736,25.76,25.60,26.10,24.89,-,-,-,-,-,-,-,-,-0.35%,1.59,0.13,40.68"
"1,601857,\u4e2d\u56fd\u77f3\u6cb9,7.57,-0.08,-1.05%,3.14,609924,468914256,7.65,7.75,7.79,7.55,-,-,-,-,-,-,-,-,-0.13%,1.56,0.04,567.75"
"1,603989,\u827e\u534e\u96c6\u56e2,35.30,-0.38,-1.07%,3.59,25976,91296757,35.68,35.45,35.88,34.60,-,-,-,-,-,-,-,-,-0.65%,2.07,3.08,39.57"
"1,601808,\u4e2d\u6d77\u6cb9\u670d,12.95,-0.14,-1.07%,4.43,115372,152088392,13.09,13.31,13.47,12.89,-,-,-,-,-,-,-,-,0.31%,1.34,0.39,-"
"1,601888,\u4e2d\u56fd\u56fd\u65c5,42.91,-0.48,-1.11%,4.59,82242,348610928,43.39,43.39,43.49,41.50,-,-,-,-,-,-,-,-,0.02%,2.91,0.84,21.51"
"1,600703,\u4e09\u5b89\u5149\u7535,12.36,-0.14,-1.12%,3.84,231989,284863856,12.50,12.52,12.55,12.07,-,-,-,-,-,-,-,-,0.24%,1.62,0.61,25.05"
"1,600107,\u7f8e\u5c14\u96c5,19.15,-0.22,-1.14%,2.79,52888,101798751,19.37,19.36,19.56,19.02,-,-,-,-,-,-,-,-,0.21%,1.42,1.47,-"
"1,600027,\u534e\u7535\u56fd\u9645,5.08,-0.06,-1.17%,2.92,432857,220052171,5.14,5.13,5.16,5.01,-,-,-,-,-,-,-,-,0.00%,1.56,0.64,10.11"
"1,600409,\u4e09\u53cb\u5316\u5de5,8.20,-0.10,-1.20%,4.58,295658,246644081,8.30,8.28,8.54,8.16,-,-,-,-,-,-,-,-,0.12%,2.23,1.60,19.95"
"1,600887,\u4f0a\u5229\u80a1\u4efd,18.08,-0.22,-1.20%,4.15,1088398,1945675136,18.30,18.10,18.19,17.43,-,-,-,-,-,-,-,-,0.17%,1.05,1.80,18.83"
"1,601211,\u56fd\u6cf0\u541b\u5b89,19.37,-0.24,-1.22%,3.52,1152662,2239263280,19.61,19.63,19.80,19.11,-,-,-,-,-,-,-,-,-0.05%,1.86,2.41,15.45"
"1,600436,\u7247\u4ed4\u7640,45.91,-0.57,-1.23%,2.15,31525,145854341,46.48,46.11,46.70,45.70,-,-,-,-,-,-,-,-,-0.11%,1.52,0.52,43.04"
"1,600340,\u534e\u590f\u5e78\u798f,25.76,-0.32,-1.23%,3.22,100979,258281844,26.08,26.09,26.09,25.25,-,-,-,-,-,-,-,-,0.12%,1.86,0.38,12.23"
"1,600856,\u4e2d\u5929\u80fd\u6e90,12.71,-0.16,-1.24%,5.52,189377,247317700,12.87,13.01,13.36,12.65,-,-,-,-,-,-,-,-,0.24%,2.43,2.46,52.20"
"1,601009,\u5357\u4eac\u94f6\u884c,11.65,-0.15,-1.27%,3.81,607845,711242496,11.80,11.80,11.98,11.53,-,-,-,-,-,-,-,-,-0.43%,1.15,1.05,8.32"
"1,600079,\u4eba\u798f\u533b\u836f,19.12,-0.25,-1.29%,3.77,141329,268795392,19.37,19.39,19.47,18.74,-,-,-,-,-,-,-,-,0.05%,1.77,1.34,29.88"
"1,601718,\u9645\u534e\u96c6\u56e2,8.97,-0.12,-1.32%,5.28,1686689,1539485904,9.09,9.13,9.34,8.86,-,-,-,-,-,-,-,-,-0.55%,1.51,4.37,33.64"
"1,600271,\u822a\u5929\u4fe1\u606f,21.76,-0.29,-1.32%,4.90,184217,398283200,22.05,22.10,22.12,21.04,-,-,-,-,-,-,-,-,-0.09%,2.27,1.00,32.00"
"1,600018,\u4e0a\u6e2f\u96c6\u56e2,5.15,-0.07,-1.34%,3.26,431198,220772045,5.22,5.20,5.21,5.04,-,-,-,-,-,-,-,-,-0.19%,2.35,0.19,22.61"
"1,600137,\u6d6a\u838e\u80a1\u4efd,45.59,-0.64,-1.38%,4.33,20771,96145034,46.23,46.00,47.20,45.20,-,-,-,-,-,-,-,-,0.09%,1.46,2.14,397.59"
"1,601038,\u4e00\u62d6\u80a1\u4efd,11.26,-0.16,-1.40%,6.13,134270,154417584,11.42,11.42,11.90,11.20,-,-,-,-,-,-,-,-,0.36%,1.43,2.26,33.38"
"1,600782,\u65b0\u94a2\u80a1\u4efd,3.48,-0.05,-1.42%,6.23,1086679,389574176,3.53,3.55,3.69,3.47,-,-,-,-,-,-,-,-,0.00%,1.34,3.90,26.36"
"1,600655,\u8c6b\u56ed\u5546\u57ce,11.11,-0.16,-1.42%,3.55,208844,232960276,11.27,11.27,11.35,10.95,-,-,-,-,-,-,-,-,-0.27%,1.68,1.45,28.34"
"1,600958,\u4e1c\u65b9\u8bc1\u5238,15.86,-0.23,-1.43%,2.61,425002,673255280,16.09,16.10,16.12,15.70,-,-,-,-,-,-,-,-,0.13%,1.78,1.36,34.99"
"1,600592,\u9f99\u6eaa\u80a1\u4efd,13.69,-0.20,-1.44%,5.40,93534,128547758,13.89,13.96,14.24,13.49,-,-,-,-,-,-,-,-,1.18%,0.64,2.34,-"
"1,600820,\u96a7\u9053\u80a1\u4efd,10.12,-0.15,-1.46%,4.58,666306,683485344,10.27,10.31,10.47,10.00,-,-,-,-,-,-,-,-,0.30%,2.31,2.12,23.00"
"1,600352,\u6d59\u6c5f\u9f99\u76db,9.44,-0.14,-1.46%,3.24,362203,340473488,9.58,9.56,9.59,9.28,-,-,-,-,-,-,-,-,0.00%,1.58,1.18,16.19"
"1,600999,\u62db\u5546\u8bc1\u5238,17.40,-0.26,-1.47%,5.04,475758,818322672,17.66,17.68,17.72,16.83,-,-,-,-,-,-,-,-,0.06%,2.18,1.01,21.98"
"1,600532,\u5b8f\u8fbe\u77ff\u4e1a,16.44,-0.25,-1.50%,4.67,50672,82868942,16.69,16.70,16.70,15.92,-,-,-,-,-,-,-,-,-0.30%,2.01,1.28,-"
"1,600633,\u6d59\u62a5\u4f20\u5a92,17.54,-0.27,-1.52%,4.27,228405,403575984,17.81,17.84,18.09,17.33,-,-,-,-,-,-,-,-,-0.23%,0.83,1.92,39.26"
"1,600132,\u91cd\u5e86\u5564\u9152,17.00,-0.27,-1.56%,3.94,47367,80149832,17.27,17.28,17.40,16.72,-,-,-,-,-,-,-,-,0.00%,1.44,0.98,23.61"
"1,600377,\u5b81\u6caa\u9ad8\u901f,8.81,-0.14,-1.56%,2.46,68413,60624846,8.95,8.95,8.98,8.76,-,-,-,-,-,-,-,-,0.11%,2.06,0.18,13.64"
"1,600690,\u9752\u5c9b\u6d77\u5c14,10.12,-0.16,-1.56%,2.72,450887,455146880,10.28,10.24,10.26,9.98,-,-,-,-,-,-,-,-,-0.10%,1.57,0.82,12.11"
"1,600177,\u96c5\u6208\u5c14,14.39,-0.23,-1.57%,2.60,244727,352412592,14.62,14.60,14.65,14.27,-,-,-,-,-,-,-,-,0.00%,1.97,1.10,7.88"
"1,600023,\u6d59\u80fd\u7535\u529b,5.47,-0.09,-1.62%,4.14,634593,346861408,5.56,5.57,5.60,5.37,-,-,-,-,-,-,-,-,-0.18%,2.04,2.12,9.54"
"1,600398,\u6d77\u6f9c\u4e4b\u5bb6,10.73,-0.18,-1.65%,3.85,84764,91506825,10.91,10.90,11.02,10.60,-,-,-,-,-,-,-,-,1.13%,1.08,0.55,14.90"
"1,600165,\u65b0\u65e5\u6052\u529b,12.39,-0.21,-1.67%,3.81,82317,102725441,12.60,12.64,12.74,12.26,-,-,-,-,-,-,-,-,0.08%,1.58,1.20,-"
"1,600779,\u6c34\u4e95\u574a,18.05,-0.31,-1.69%,6.75,187918,345998016,18.36,18.43,18.94,17.70,-,-,-,-,-,-,-,-,0.45%,2.49,3.85,44.36"
"1,600500,\u4e2d\u5316\u56fd\u9645,10.90,-0.19,-1.71%,6.40,350286,393929424,11.09,11.24,11.53,10.82,-,-,-,-,-,-,-,-,0.18%,1.63,2.03,74.32"
